4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.286835756742466419e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.286835756742466419e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.286835756742466419e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.286835756742466419e-01,4.275965261297919873e-01,4.249372166050127131e-01,5.070610089280922494e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,5.118190252244342320e-01,4.249372166050127131e-01,5.097671476487830589e-01,5.203786534888942272e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.444970425254894941e-01,4.286835756742466419e-01,6.014873261950254291e-01,4.249372166050127131e-01,5.567287457478645729e-01,4.249372166050127131e-01,6.288333892510155065e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
6.124585433728007011e-01,7.448894215261633311e-01,5.927893280466244308e-01,5.097671476487830589e-01,6.616403121004050814e-01,4.259569080159012477e-01,5.617886055364974540e-01,5.008703732502953754e-01,6.960826802657336110e-01,4.444970425254894941e-01,5.045551325084302041e-01,6.078884677855563856e-01,4.380692606125775601e-01,5.567287457478645729e-01,4.249372166050127131e-01,6.288333892510155065e-01,5.505389067201469366e-01,4.249372166050127131e-01,6.148961032044835129e-01,4.249372166050127131e-01
